rl,asin,name,overview,price,currency,availability,brand,about_item,img_source,description,specifications,primary_category,category_1,category_2,category_3,breadcrumbs
https://www.amazon.in/dp/B074N62FJR,B074N62FJR,Generic Women's Slimming Yoga Shapers Super Stretch Fitness Sports Sets-Parent,[],199.00,INR,Currently unavailable.    We don't know when or if this item will be back in stock.,Brand: Generic,"New and imported 2-5 weeks on delivery | Material: neoprene, polyester, nylon | Color: black and yellow | S: 34. 46 inches m: 36. 22 inches l: 39. 79 inches xl: 39. 37 inches | Package include: women's slimming yoga",https://m.media-amazon.com/images/I/61Z6UMlywfL._SS522_.jpg,100% brand new and high quality! maximizes fitness routines tummy waist and stockings increase body temperature improve your overall wellbeing,"[{'Batteries Included': '\u200eNo'}, {'Brand': '\u200eGeneric'}, {'Color': '\u200eBlack and Yellow'}, {'Included Components': ""\u200ePackage Include:Women's Slimming Yoga""}, {'Material Type': '\u200ePolyester'}, {'Number of Items': '\u200e1'}, {'Size': '\u200e34.46 inches'}, {'Manufacturer': '\u200egeneric'}, {'ASIN': 'B074N62FJR'}, {'Date First Available': '8 August 2017'}, {'Manufacturer': 'generic'}, {'Net Quantity': '1.00 count'}, {'Generic Name': 'Fitness equipment'}]",Clothing & Accessories,Women,Sportswear,Shirts & Tees,Clothing & Accessories | Women | Sportswear | Shirts & Tees | T-Shirts
https://www.amazon.in/dp/B00VQVNW5W,B00VQVNW5W,Fear: The History of a Political Idea,[],"1,188.45",INR,,"by               
        Corey Robin  (Author)    › Visit Amazon's Corey Robin Page   Find all the books, read about the author, and more.   See search results for this author        Corey Robin   
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/W/WEBPjpg,,[],Kindle Store,Kindle eBooks,Textbooks,,Kindle Store | Kindle eBooks | Textbooks
https://www.amazon.in/dp/3834801259,3834801259,Grundkurs Software-Entwicklung mit C++: Praxisorientierte Einführung mit Beispielen und Aufgaben - Exzellente Didaktik und Übersicht,[],"3,087.00",INR,In stock.,"German Edition        
	   by               
Dietrich May 
(Author)",,"https://images-na.ssl-images-amazon.com/images/W/WEBP_SS522_.jpg, https://images-na.ssl-images-amazon.com/images/W/WEBP_SS522_.jpg",,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/0615378935,0615378935,Farshift: Chronicles of a Waylaid World,[],998.00,INR,In stock.,"by               
        M J Carambat  (Author)    › Visit Amazon's M J Carambat Page   Find all the books, read about the author, and more.   See search results for this author        M J Carambat   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/519GBm9shEL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nIueihwSL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Science Fiction,,Books | Science Fiction & Fantasy | Science Fiction
https://www.amazon.in/dp/1793357307,1793357307,Killer Trip: A bone-chilling journey into the unknown,[],"1,646.00",INR,Usually dispatched in 1 to 3 weeks.,"by               
        Wilma Wuite  (Author)    › Visit Amazon's Wilma Wuite Page   Find all the books, read about the author, and more.   See search results for this author        Wilma Wuite   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51mZwuQqbQL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51MJzcOwFeL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1472153421,1472153421,Price of Duty,[],"1,595.00",INR,Usually dispatched in 6 to 10 days.,"by               
        Dale Brown  (Author)    › Visit Amazon's Dale Brown Page   Find all the books, read about the author, and more.   See search results for this author        Dale Brown   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41X-kPM7iML._SS522_.jpg,,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/B094GJ4CHN,B094GJ4CHN,What is Happening in Your Community?: Why Community Development Matters,[],,,,"by             
Matthew J. Hanka 
(Author),  


Sue Ellspermann 
(Foreword),  


Trent Engbers 
(Contributor),  


Ramona Harvey 
(Contributor),  


Mohammed Khayum 
(Contributor),  


Helen Rosenberg 
(Contributor),  


Anne Statham 
(Contributor),  


John I. Gilderbloom 
(Contributor) 


& 
                 5
                 More   Format: Kindle Edition",,https://m.media-amazon.com/images/I/41Vtd7WrllS.jpg,,[],Kindle Store,Kindle eBooks,Textbooks,,Kindle Store | Kindle eBooks | Textbooks
https://www.amazon.in/dp/0671877232,0671877232,Honor Among Enemies: An Honor Harrington Novel,[],"4,823.00",INR,,"by               
Weber 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51bSBbO13KL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31mkvn3wT9L._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Science Fiction,,Books | Science Fiction & Fantasy | Science Fiction
https://www.amazon.in/dp/0369354729,0369354729,Dragon Road: THE DRIFTING LANDS BOOK II (16pt Large Print Edition),[],"2,414.00",INR,In stock.,"by               
        Joseph Brassey  (Author)    › Visit Amazon's Joseph Brassey Page   Find all the books, read about the author, and more.   See search results for this author        Joseph Brassey   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/418PwSNjNnL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41vRq0O1l9L._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Fantasy,,Books | Science Fiction & Fantasy | Fantasy
https://www.amazon.in/dp/1072470756,1072470756,Travel Journal South America: Trip Planner and Vacation Diary of Your Trip to South America,[],,,,"by               
Nora K Harrison 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/31fcbA6NqtL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/21jeH4OFgmL._SS522_.jpg",,[],Books,Travel & Tourism,Transport,,Books | Travel & Tourism | Transport
https://www.amazon.in/dp/1860190723,1860190723,Italian Phrasebook (Brockhampton Reference Series (Bilingual)),[],120.00,INR,Usually dispatched in 2 to 3 days.,Italian Edition,,https://images-na.ssl-images-amazon.com/images/I/517dPw9c5UL._SS522_.jpg,,[],Books,Higher Education Textbooks,Humanities,,Books | Higher Education Textbooks | Humanities
https://www.amazon.in/dp/8182060842,8182060842,Rear Window,[],410.00,INR,In stock.,"by               
Sudakshina Kundu Mookerjee 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/61UNbdbIk2L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51hu1UA-EQL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41GssgpzXHL._SS522_.jpg",,[],Books,Travel & Tourism,Specialty Travel,,Books | Travel & Tourism | Specialty Travel
https://www.amazon.in/dp/1665705582,1665705582,I Missed My Hugs,[],"1,138.00",INR,In stock.,"by             
Corrie Harris 
(Author),  


Debra Harris 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51LZv5YZS0S._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/518cTmXfX1S._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/9381384894,9381384894,Build Self-confidence: Practical Guidelines For Personal And Professional Success,[],189.00,INR,In stock.,"by               
Alankrita 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51mfTq3KcjL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51dy5XXoHBL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51+vZkUGrjS._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41g73I-0SFS._SS522_.jpg",,[],Books,"Health, Family & Personal Development",Self-Help,,"Books | Health, Family & Personal Development | Self-Help"
https://www.amazon.in/dp/B01BTZL8J6,B01BTZL8J6,"Disaster Management Act, 2005 Along with Allied Rules",[],,,,"by               
Universal Law Publishing 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51NMRUskquL.jpg,,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/8176393967,8176393967,Circle Rates In Delhi,[],410.00,INR,Only 2 left in stock.,"by               
Akalank 
(Author)",,https://images-na.ssl-images-amazon.com/images/W/WEBPjpg,,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/8121922356,8121922356,Banking Law And Practice,[],249.00,INR,In stock.,"by               
Kandasami K.P. 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41rNPnXrHoL.jpg,,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/B0B918ZB21,B0B918ZB21,Better Safe Than Sorry: The ‘MUST HAVE’ Book for Beginners on how to make sure you and your home are ready for the next EMERGENCY!!!,[],,,,"by               
        Ellie Rose Charlwood  (Author)    › Visit Amazon's Ellie Rose Charlwood Page   Find all the books, read about the author, and more.   See search results for this author        Ellie Rose Charlwood   
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/41iuhKRHlxL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Crafts, Home & Lifestyle",,"Kindle Store | Kindle eBooks | Crafts, Home & Lifestyle"
https://www.amazon.in/dp/1532055765,1532055765,Okuda!: A Dryden Universe Corporate Wars Novel,[],"1,921.00",INR,In stock.,"by               
        Daniel B Hunt  (Author)    › Visit Amazon's Daniel B Hunt Page   Find all the books, read about the author, and more.   See search results for this author        Daniel B Hunt   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41xw+x2IyFL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41RfExatxCL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Science Fiction,,Books | Science Fiction & Fantasy | Science Fiction
https://www.amazon.in/dp/1838648186,1838648186,Complete Virtual Reality and Augmented Reality Development with Unity: Leverage the power of Unity and become a pro at creating mixed reality applications,[],"3,314.00",INR,In stock.,"by             
Jesse Glover 
(Author),  


Jonathan Linowes 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51ewY3wkV1L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51vTB+HJV3L._SS522_.jpg",,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/B0727YKMH2,B0727YKMH2,Generic Blue : Aluminum Alloy Foot Stand Stunt Pegs 2 x BMX Mountain Road Bicycle Front Rear Wheel Axis Axle Cylinder Pedal Bike Column Foot,[],325.00,INR,Currently unavailable.    We don't know when or if this item will be back in stock.,Brand: Generic,"It usually takes 15-35 days to deliver | Brand new imported | Use: Kids' Bikes,Mountain Bikes,Road Bicycles, Material: Aluminum/Alloy, Size: 7cm x 2.6cm x 1cm","https://m.media-amazon.com/images/I/61eZpvDJbVL._SS522_.jpg, https://m.media-amazon.com/images/I/61AePbl7FML._SS522_.jpg, https://m.media-amazon.com/images/I/61Z4YsdxpbL._SS522_.jpg","Use: Kids' Bikes,Mountain Bikes,Road Bicycles, Material: Aluminum/Alloy, Size: 7cm x 2.6cm x 1cm, Pedal Device Category: Pedal, Model Number: XG-1002, Pedal Category: Ultralight Pedal, Color: Red/Blue/Gold/Silver/Black, Unit Type: lot (2 pieces/lot), Package Weight: , Package Size:","[{'Brand': '\u200eGeneric'}, {'Color': '\u200eBlue'}, {'Number of Items': '\u200e1'}, {'Size': '\u200eStandard'}, {'Manufacturer': '\u200eGeneric'}, {'ASIN': 'B0727YKMH2'}, {'Date First Available': '5 May 2017'}, {'Manufacturer': 'Generic'}, {'Net Quantity': '1.00 count'}, {'Generic Name': 'Cycling'}]","Sports, Fitness & Outdoors",Cycling,Components & Parts,Brakes,"Sports, Fitness & Outdoors | Cycling | Components & Parts | Brakes"
https://www.amazon.in/dp/8293869038,8293869038,Constitutional Challenges to the Drug Law: A Case Study,[],862.00,INR,In stock.,"by               
Roar Alexander Mikalsen 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51jgb9sZ36S.jpg, https://images-na.ssl-images-amazon.com/images/I/51mPkk2iAAS.jpg",,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/1974704424,1974704424,"Demon Slayer: Kimetsu No Yaiba, Vol. 8",[],639.00,INR,In stock.,"by               
        Koyoharu Gotouge  (Author)    › Visit Amazon's Koyoharu Gotouge Page   Find all the books, read about the author, and more.   See search results for this author        Koyoharu Gotouge   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51xxlRlLR8L._SS522_.jpg,,[],Books,Comics & Mangas,Mangas,,Books | Comics & Mangas | Mangas
https://www.amazon.in/dp/B0B9Y28RKR,B0B9Y28RKR,Meri Shopp Cotton Towel Tennis Badminton Racket Grip Wrap Tape Overgrip Non Slip Black,[],527.00,INR,Usually dispatched in 4 to 5 days.,Brand: Generic,"High Quality: Badminton Tennis Racket Grip Tape is made of super sweat absorbent cotton, soft, breathable, non slip. | Good Performance: When you get Towel Grip Tape on your badminton tennis racket grip, you will get a nice soft grippy feel. | Size: 2.5 x 70 cm / 0.98 x 27.56 inch. Easy to be used. Wrap as regular racket grip tape. | Bright Color: Bright colors add a nice look to your racket. | Kindly refer the product description before buying the product.","https://m.media-amazon.com/images/I/41Kcwq-O-3L._SS522_.jpg, https://m.media-amazon.com/images/I/31URCsTWa9L._SS522_.jpg, https://m.media-amazon.com/images/I/410Lx6WVZ7L._SS522_.jpg, https://m.media-amazon.com/images/I/51nX0TubWgL._SS522_.jpg, https://m.media-amazon.com/images/I/511713t6g2L._SS522_.jpg, https://m.media-amazon.com/images/I/41coNO1XRmL._SS522_.jpg","Description:High Quality: Badminton Tennis Racket Grip Tape is made of super sweat absorbent cotton, soft, breathable, non slip.Good Performance: When you get Towel Grip Tape on your badminton tennis racket grip, you will get a nice soft grippy feel.Size: 2.5 x 70 cm / 0.98 x 27.56 inch. Easy to be used. Wrap as regular racket grip tape.Bright Color: Bright colors add a nice look to your racket.Wide Application: The Sweatband tape is suitable for tennis, badminton, squash, rackets, also for fishing rods, bicycle handlebars, stroller handles,motorcycle handlebars, etc.Specification:Material: CottonSize Chart:Length: 70cm/27.56inchWidth: 2.5cm/0.98inchThickness: 1mmPackage Includes:1 Piece Cotton Towel Grip TapeNote:1. Please allow slightly error due to manual measurement.2. Due to the difference between different monitors, the picture may not reflect the actual color of the item.3. Wish you a wonderful online shopping!","[{'Batteries Included': '\u200eNo'}, {'Brand': '\u200eGeneric'}, {'Color': '\u200eBlack'}, {'Included Components': '\u200ePackage Includes:1 Piece Cotton Towel Grip Tape'}, {'Material Type': '\u200eCotton'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200eM'}, {'Manufacturer': '\u200eMeri Shopp'}, {'Country of Origin': '\u200eHong Kong'}, {'ASIN': 'B0B9Y28RKR'}, {'Date First Available': '17 August 2022'}, {'Manufacturer': 'Meri Shopp, rachna.yadav@creationist.in'}, {'Importer': 'Rachna.yadav@creationist.in'}, {'Item Dimensions LxWxH': '8 x 6 x 13 Centimeters'}, {'Net Quantity': '1.00 count'}, {'Generic Name': 'Tennis'}]","Sports, Fitness & Outdoors",Cycling,Components & Parts,Grips,"Sports, Fitness & Outdoors | Cycling | Components & Parts | Grips"
https://www.amazon.in/dp/B00FZKTBIC,B00FZKTBIC,How to Make Natural Hair Conditioners (Make Natural Hair Care Products Book 39),[],,,,"by               
Miriam Kinai 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/411YRol6epL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Crafts, Home & Lifestyle",,"Kindle Store | Kindle eBooks | Crafts, Home & Lifestyle"
https://www.amazon.in/dp/0520325125,0520325125,INDIA IN THE PERSIANATE AGE: 1000-1765,[],"2,660.00",INR,Available to ship in 1-2 days.,"by               
Richard M. Eaton 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51WF3GYsTAL._SS522_.jpg,,[],Books,History,Region & Countries,,Books | History | Region & Countries
https://www.amazon.in/dp/0810980452,0810980452,Who What Wear: Celebrity and Runway Style for Real Life,[],813.00,INR,Only 1 left in stock.,"by             
Katherine Power 
(Author),  


        Hillary Kerr  (Author)    › Visit Amazon's Hillary Kerr Page   Find all the books, read about the author, and more.   See search results for this author        Hillary Kerr   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51AmmyvEesL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/518Q-rWWgIL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31shGIAu4sL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51lpqlsap3L._SS522_.jpg",,[],Books,"Arts, Film & Photography",Design & Fashion,,"Books | Arts, Film & Photography | Design & Fashion"
